AlarmName;AlarmDescription;Namespace;Dimensions;Statistic;MetricName;ComparisonOperator;Threshold;Period;DatapointsToAlarm;EvaluationPeriods;TreatMissingData;Unit;ActionsEnabled;AlarmActions;OKActions
SQS_billing-operation-queue_old-messages;SQS_billing-operation-queue_old-messages;AWS/SQS;Name=QueueName,Value=billing-operation-queue;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;370;60;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_branch-metric-dead.fifo_old-messages;SQS_branch-metric-dead.fifo_old-messages;AWS/SQS;Name=QueueName,Value=branch-metric-dead.fifo;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;60;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_branch-metric.fifo_old-messages;SQS_branch-metric.fifo_old-messages;AWS/SQS;Name=QueueName,Value=branch-metric.fifo;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;60;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_contacts-friendsuggestions-dead_old-messages;SQS_contacts-friendsuggestions-dead_old-messages;AWS/SQS;Name=QueueName,Value=contacts-friendsuggestions-dead;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;300;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_contacts-friendsuggestions_old-messages;SQS_contacts-friendsuggestions_old-messages;AWS/SQS;Name=QueueName,Value=contacts-friendsuggestions;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;300;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_email-delivery-bounces-dead_old-messages;SQS_email-delivery-bounces-dead_old-messages;AWS/SQS;Name=QueueName,Value=email-delivery-bounces-dead;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;60;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_email-delivery-complaints-dead_old-messages;SQS_email-delivery-complaints-dead_old-messages;AWS/SQS;Name=QueueName,Value=email-delivery-complaints-dead;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;60;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_email-service-dead_old-messages;SQS_email-service-dead_old-messages;AWS/SQS;Name=QueueName,Value=email-service-dead;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;60;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_offline-calls-switch-dead_old-messages;SQS_offline-calls-switch-dead_old-messages;AWS/SQS;Name=QueueName,Value=offline-calls-switch-dead;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;60;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_offline-calls-switch_old-messages;SQS_offline-calls-switch_old-messages;AWS/SQS;Name=QueueName,Value=offline-calls-switch;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;60;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_push-events-dead_old-messages;SQS_push-events-dead_old-messages;AWS/SQS;Name=QueueName,Value=push-events-dead;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;60;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_push-events_old-messages;SQS_push-events_old-messages;AWS/SQS;Name=QueueName,Value=push-events;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;60;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_repeat-billing-operation-queue-dead_old-messages;SQS_repeat-billing-operation-queue-dead_old-messages;AWS/SQS;Name=QueueName,Value=repeat-billing-operation-queue-dead;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;60;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_repeat-billing-operation-queue_old-messages;SQS_repeat-billing-operation-queue_old-messages;AWS/SQS;Name=QueueName,Value=repeat-billing-operation-queue;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;60;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_staging-push-events_old-messages;SQS_staging-push-events_old-messages;AWS/SQS;Name=QueueName,Value=repeat-billing-operation-queue-dead;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;60;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops_Urgent;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops_Urgent
SQS_user-friendsuggestions-dead_old-messages;SQS_user-friendsuggestions-dead_old-messages;AWS/SQS;Name=QueueName,Value=user-friendsuggestions-dead;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;300;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
SQS_user-friendsuggestions_old-messages;SQS_user-friendsuggestions_old-messages;AWS/SQS;Name=QueueName,Value=user-friendsuggestions;Maximum;ApproximateAgeOfOldestMessage;GreaterThanThreshold;120;300;2;3;null;Seconds;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
main_elb_latency_more_than100ms_alarm;main_elb_latency_more_than100ms_alarm;AWS/ELB;Name=Service,Value=ELB;Average;Latency;GreaterThanOrEqualToThreshold;0.14;60;3;3;missing;null;true;arn:aws:sns:eu-west-1:485783653432:Pagerduty_Devops
